index,prediction
103338,"1.77 in, 8.86 in, 9.25 in"
103339,"11.6 in, 29.5 cm, 9in, 12.5cm"
103340,"11.6 in, 29.5 cm, 9in, 12.5cm"
103341,"11.6 in, 29.5 cm, 9in, 12.5cm"
103342,"110 cm, 35 cm, 54 cm"
103343,
103344,
103345,"265mm, 10.4inch, 11.6mm, 0.46inch, 1.81inch"
103346,"265mm, 10.4inch, 11.6mm, 0.46inch, 1.81inch"
103347,"3 m, 73mm"
103348,"9 in, 12 in"
103349,"9 in, 12 in"
103350,"50cm, 20inch"
103351,"50cm, 20inch"
103352,"50cm, 20inch"
103353,
103354,
103355,"1.4in, 1.5in, 0.16in"
103356,40.6 cm
103357,40.6 cm
103358,"6cm, 2.4in"
103359,"6cm, 2.4in"
103360,
103361,
103362,
103363,"6inch, 2.2inch"
103364,
103365,
103366,"25 cm, 90 cm, 200 cm, 200 cm, 200 cm, 200 cm"
103367,"19cm, 15cm"
103368,"19cm, 15cm"
103369,
103370,"10.5 inch, 7 inch"
103371,"10.5 inch, 7 inch"
103372,
103373,
103374,"4.72in, 0.79in, 58.46in, 66.93in, 7.68in, 3.94in, 58inch"
103375,"2.3in, 3.9in, 13.4in, 5.3in, 1.6in"
103376,"5.1in, 46in, 3.7cm, 18in, 3cm, 98in, 2.5cm, 5.1in, 3.94in, 6in, 2.1 in, 5.3 cm"
103377,"18cm, 5.7cm, 17.5cm, 6.5cm, 8.5cm"
103378,
103379,
103380,
103381,185mm
103382,185mm
103383,"38mm, 95mm, 130mm, 10cm, 13cm"
103384,"38mm, 95mm, 130mm, 10cm, 13cm"
103385,
103386,"34.9mm, 12.9mm"
103387,"15cm, 5.91 inch, 32 cm, 12.60 inch, 53cm, 20.87in, 95cm, 37.40in"
103388,"10.8cm, 36.8cm, 15.2cm"
103389,200kg
103390,200kg
103391,52mm
103392,
103393,
103394,"6cm, 15cm, 50cm, 45cm, 60cm, 5cm"
103395,9 inch
103396,"1 m, 6 inch, 10 inch"
103397,10 cm
103398,"10.5cm, 8cm, 17cm, 6.6in"
103399,"9cm, 54in, 69in, 17cm"
103400,"8.7cm, 11cm, 6.1cm"
103401,"40cm, 37cm"
103402,
103403,63 cm
103404,
103405,
103406,
103407,
103408,"3.3cm, 3inch"
103409,"3.3cm, 3inch"
103410,"3.3cm, 3inch"
103411,"24.8cm, 48cm, 12.7 cm, 4.6cm"
103412,"24.8cm, 48cm, 12.7 cm, 4.6cm"
103413,
103414,"7cm, 2.8in, 52mm, 2in"
103415,"7cm, 2.8in, 52mm, 2in"
103416,"26.8cm, 10.6in"
103417,"26.8cm, 10.6in"
103418,4.5inch
103419,4.5inch
103420,
103421,
103422,91cm
103423,91cm
103424,91cm
103425,"11.6cm, 3.9cm, 3.9cm, 22.2cm, 15cm, 14.2cm, 14.2cm"
103426,"8.86in, 7.28in"
103427,300kg
103428,300kg
103429,"0.4 inch, 8 inch, 3.8 inch"
103430,"0.4 inch, 8 inch, 3.8 inch"
103431,3.74  mm
103432,"47cm, 50cm"
103433,4.2 inch
103434,"27.4cm, 10cm"
103435,
103436,"77in, 20cm, 7.87in, 16cm, 6.29in"
103437,"165mm, 6.49in, 205mm, 8.07in, 130mm, 5.11in, 120mm, 4.72in"
103438,
103439,"50cm, 19.7in"
103440,"50cm, 19.7in"
103441,"50cm, 19.7in"
103442,"11.41in, 29 cm, 13.38 in, 34 cm, 9.44 in, 24 cm, 9.25 in, 23.5 cm"
103443,1.2mm
103444,1.2mm
103445,1.2mm
103446,"44 cm, 19 cm, 112.5 cm, 18.5 cm"
103447,"3in, 2.2cm, 0.8in, 7in"
103448,"9.2in, 10.6in, 8.4in"
103449,1.7w
103450,1.7w
103451,"8cm, 3.1in"
103452,"8cm, 3.1in"
103453,"1.1in, 3.7in"
103454,"1.1in, 3.7in"
103455,8cm
103456,2.08inch
103457,2.08inch
103458,"15.7inch, 2.75inch"
103459,"15.7inch, 2.75inch"
103460,
103461,
103462,"20cm, 25cm, 14cm, 7cm"
103463,"5.9in, 15cm"
103464,"5.9in, 15cm"
103465,"5.9 in, 15 cm"
103466,"5.9 in, 15 cm"
103467,
103468,"0.2mm, 170mm"
103469,14cm
103470,"3.14 in, 8 cm"
103471,"3.14 in, 8 cm"
103472,"3.14 in, 8 cm"
103473,
103474,
103475,
103476,
103477,
103478,
103479,"30cm, 8in, 8cm, 3.1in, 6.1in, 6.1in, 15.5cm, 37.2in, 6.1in, 6.1in, 75cm"
103480,
103481,"6.6lb, 3kg, 450g"
103482,"6.6lb, 3kg, 450g"
103483,
103484,"67.3 cm, 86.4 cm, 34 cm"
103485,
103486,"5.11in, 00cm, 9.43in, 24.00cm"
103487,"5.11in, 00cm, 9.43in, 24.00cm"
103488,"23.6in, 23.6in, 7.87in"
103489,300lbs
103490,300lbs
103491,"20cm, 7.87in"
103492,"12cm, 16.5cm"
103493,"83cm, 58cm"
103494,"30cm, 65cm, 42cm"
103495,17cm
103496,17cm
103497,17cm
103498,
103499,
103500,
103501,"88 cm, 10 cm"
103502,"88 cm, 10 cm"
103503,"88 cm, 10 cm"
103504,
103505,
103506,
103507,
103508,
103509,"63cm, 52cm, 42cm"
103510,"63cm, 52cm, 42cm"
103511,91cm
103512,"5 cm, 5 cm, 5 cm"
103513,"40cm, 15.7in"
103514,"40g, 8g, 1g, 115mg, 2g, 10g, 9g"
103515,"1.5cm, 6in"
103516,
103517,89mm
103518,89mm
103519,"14cm, 14cm"
103520,"14cm, 14cm"
103521,"137 mm, 100 mm, 110 mm, 51 mm, 25 mm, 90 mm, 38 mm, 46 mm, 31 mm, 60 mm"
103522,"36cm, 42cm"
103523,"61.00 in, 10.43 in"
103524,"0.98in, 33in, 11cm, 8.46in, 21.5cm, 7.28in"
103525,
103526,
103527,
103528,"9cm, 9cm"
103529,"1.96inch, 4.1cm, 1.61inch, 4.3cm, 1.69inch, 4.5cm, 1.77inch"
103530,530mm
103531,530mm
103532,"10.5cm, 10.5cm, 10.5cm"
103533,"5.1 inch, 3 inch, 7.3 inch"
103534,"22 m, 2 cm, 44 m, 2cm, 0.78in"
103535,"22 m, 2 cm, 44 m, 2cm, 0.78in"
103536,"22 m, 2 cm, 44 m, 2cm, 0.78in"
103537,2.7inch
103538,2.7inch
103539,6.29in
103540,6.29in
103541,"9inch, 20cm, 7.9inch, 8inch, 20cm, 40cm, 80cm, 6cm, 4inch"
103542,"9inch, 20cm, 7.9inch, 8inch, 20cm, 40cm, 80cm, 6cm, 4inch"
103543,"81cm, 63 cm, 63 cm"
103544,
103545,"2.24in, 2.16in, 145in, 0.39in, 3.46in"
103546,"100 cm, 55 cm, 85 cm"
103547,
103548,
103549,"2.5cm, 22cm"
103550,"5.11inch, 8.26inch, 11.81inch"
103551,"28cm, 14cm, 5.5in"
103552,"18.19in, 5ft, 56in"
103553," l,  gal"
103554,"272mm, 40mm, 40mm, 22mm, 12mm, 32mm, 3m, 42mm"
103555,"272mm, 40mm, 40mm, 22mm, 12mm, 32mm, 3m, 42mm"
103556,"272mm, 40mm, 40mm, 22mm, 12mm, 32mm, 3m, 42mm"
103557,10.3in
103558,10.3in
103559,
103560,
103561,
103562,
103563,200cm
103564,200cm
103565,11 inch
103566,"5.1 inch, 3 inch, 7.3 inch"
103567,10 in
103568,10 in
103569,10 in
103570,"4.33in, 2.95in, 2.16in, 30.70in, 78cm, 4.3cm, 1.69in, 0.98in"
103571,30 inch
103572,"7.2cm, 2.8in"
103573,"21cm, 30cm, 18cm, 13cm, 19cm, 27cm, 34cm"
103574,"25.5cm, 26cm"
103575,"71222mm, 01235mm"
103576,
103577,
103578,
103579,
103580,
103581,12cm
103582,
103583,
103584,"8cm, 36cm, 1cm"
103585,
103586,
103587,"5cm, 5cm, 6cm"
103588,"5cm, 5cm, 6cm"
103589,"5 inch, 12.7 cm"
103590,"5 inch, 12.7 cm"
103591,"5cm, 8.8cm"
103592,"5cm, 8.8cm"
103593,"90 cm, 30 cm"
103594,"6cm, 36in, 14in, 10cm, 3.93in, 12cm, 72in, 1cm, 5.90in, 18cm, 08in, 87in, 25cm, 9.84in"
103595,"6cm, 36in, 14in, 10cm, 3.93in, 12cm, 72in, 1cm, 5.90in, 18cm, 08in, 87in, 25cm, 9.84in"
103596,"3.9in, 5.1in, 130mm"
103597,
103598,"94 cm, 8 cm, 85 cm"
103599,26cm
103600,"595 mm, 668 mm, 1780 mm"
103601,"14cm, 3cm, 5.11in, 93in, 13in"
103602,"9.5 cm, 4 cm"
103603,30mm
103604,30mm
103605,"6inch, 9inch, 13inch, 8inch"
103606,"6inch, 9inch, 13inch, 8inch"
103607,"90 cm, 100 cm, 46 cm, 50 cm, 47 cm"
103608,"90 cm, 100 cm, 46 cm, 50 cm, 47 cm"
103609,17.5mm
103610,17.5mm
103611,3 ft
103612,3 ft
103613,3 ft
103614,
103615,
103616,
103617,
103618,"11.8in, 30cm, 2.36in, 6cm, 7.48in, 19cm"
103619,"4cm, 6cm, 8cm, 5cm"
103620,"4cm, 6cm, 8cm, 5cm"
103621,"4cm, 6cm, 8cm, 5cm"
103622,
103623,
103624,2.4inch
103625,2.4inch
103626,"8mm, 18mm"
103627,"10.6in, 27cm, 6.3in, 16cm, 208cm, 6.8ft, 82in"
103628,
103629,"030mm, 25mm, 21mm"
103630,32cm
103631,32cm
103632,"4.7in, 12cm, 9cm"
103633,"4.7in, 12cm, 9cm"
103634,
103635,"46.5 inch, 118 cm, 40 inch, 102 cm, 32 inch, 81 cm"
103636,"45.5 cm, 38 cm, 18 in, 45.5 cm"
103637,"45.5 cm, 38 cm, 18 in, 45.5 cm"
103638,"14cm, 4.5cm, 1.77inch"
103639,12g
103640,"24cm, 20cm, 20cm, 9cm, 20cm, 20cm, 20cm, 53cm"
103641,"6 inch, 152 mm, 6 inch, 152 mm, 2 inch, 50 mm"
103642,"6 inch, 152 mm, 6 inch, 152 mm, 2 inch, 50 mm"
103643,"42inch, 105cm, 24inch, 60cm, 152cm, 02cm, 60inch, 152cm, 50inch, 127cm, 80inch, 204cm, 60inch, 152cm, 90inch, 228cm, 60inch, 152cm"
103644,"63 in, 6.7 in, 11.8 in, 23.6 in"
103645,"10 in, 5 in, 9 in"
103646,"20cm, 12cm"
103647,"20cm, 12cm"
103648,
103649,
103650,"32mm, 86mm, 30mm"
103651,"38cm, 48cm"
103652,158cm
103653,"67mm, 12.63in, 101mm, 13.97in"
103654,"67mm, 12.63in, 101mm, 13.97in"
103655,50cm
103656,"200cm, 240cm"
103657,"200cm, 240cm"
103658,"480mm, 90in"
103659,"6cm, 110cm, 9cm, 38cm, 18cm, 5 cm"
103660,"14.76in, 2.36in, 3.26in"
103661,"14.76in, 2.36in, 3.26in"
103662,"112mm, 75mm, 42mm"
103663,"8.3in, 1cm"
103664,
103665,
103666,
103667,
103668,5v
103669,11.8 inch
103670,11.8 inch
103671,11.8 inch
103672,"36.5 inch, 4.5 inch, 32 inch"
103673,"36.5 inch, 4.5 inch, 32 inch"
103674,2 cm
103675,"23cm, 47cm, 33cm"
103676,"23cm, 47cm, 33cm"
103677,"35cm, 33cm"
103678,"35cm, 33cm"
103679,15 cm
103680,
103681,
103682,
103683,"9cm, 95in, 240cm"
103684,"9cm, 95in, 240cm"
103685,"5.75 inch, 15.11 inch"
103686,"56 cm, 93 cm"
103687,"56 cm, 93 cm"
103688,
103689,
103690,"120 mm, 4.72 inch"
103691,"120 mm, 4.72 inch"
103692,"120 mm, 4.72 inch"
103693,"15.6mm, 61in"
103694,"26cm, 25cm, 50cm"
103695,
103696,"41cm, 16in"
103697,"41cm, 16in"
103698,"7cm, 6cm, 7cm, 29cm, 30cm"
103699,3.2in
103700,3.2in
103701,3.2in
103702,"45cm, 90cm"
103703,"45cm, 90cm"
103704,"45cm, 90cm"
103705,"90cm, 45cm"
103706,"23.5cm, 26cm"
103707,"120mm, 190mm, 70mm"
103708,
103709,
103710,
103711,"180cm, 108 cm, 104 cm, 88 cm, 55 cm"
103712,
103713,1.24kg
103714,
103715,
103716,
103717,
103718,36cm
103719,36cm
103720,42mm
103721,42mm
103722,
103723,
103724,650mm
103725,650mm
103726,
103727,
103728,
103729,"13.4in, 7in, 19.3 in, 3.8 in, 9.5in"
103730,16inch
103731,16inch
103732,16inch
103733,
103734,"2.16 in, 2.71in, 2.16in, 2.75 in"
103735,
103736,
103737,
103738,
103739,
103740,"6in, 12in"
103741,"6in, 12in"
103742,
103743,"5cm, 29cm"
103744,"5cm, 29cm"
103745,
103746,
103747,
103748,
103749,24.5cm
103750,"5.2 inch, 0.9 inch"
103751,"5.2 inch, 0.9 inch"
103752,
103753,
103754,
103755,
103756,
103757,"11.9in, 9.9 in"
103758,"11.9in, 9.9 in"
103759,
103760,"29cm, 11.4in, 8cm, 3.1in, 10cm, 3.9in"
103761,"29cm, 11.4in, 8cm, 3.1in, 10cm, 3.9in"
103762,"6 inch, 3.6 inch, 7.5 inch"
103763,"6 inch, 3.6 inch, 7.5 inch"
103764,"120cm, 60cm, 29.7cm, 44.2cm, 59.2cm, 75.2cm"
103765,
103766,
103767,"4.25in, 108mm, 3.54in"
103768,18cm
103769,18cm
103770,18cm
103771,
103772,
103773,
103774,11cm
103775,11cm
103776,8.1 oz
103777,
103778,
103779,7.48 inch
103780,7.48 inch
103781,"3.4cm, 18cm"
103782,"3.4cm, 18cm"
103783,"4cm, 1.57 inch, 5.5cm, 2.16 inch"
103784,"4cm, 1.57 inch, 5.5cm, 2.16 inch"
103785,"66cm, 79cm, 35cm"
103786,"66cm, 79cm, 35cm"
103787,"11.6in, 8.9in, 61in, 45in"
103788,"17cm, 33cm, 49cm, 4cm"
103789,"17cm, 12cm, 9.2cm, 3.8inch"
103790,"8in, 15.7in, 23.6in, 6.5ft"
103791,
103792,
103793,
103794,"11cm, 29cm, 28cm"
103795,
103796,"12cm, 4.7inch"
103797,"12cm, 4.7inch"
103798,
103799,
103800,"1.96in, 102in, 3.34in"
103801,"30.7inch, 78 cm, 9 inch"
103802,"30.7inch, 78 cm, 9 inch"
103803,16inch
103804,16inch
103805,16inch
103806,"15mm, 15mm"
103807,
103808,
103809,
103810,4.3in
103811,
103812,"0.3in, 47in, 0.7in, 15.6in"
103813,"0.3in, 47in, 0.7in, 15.6in"
103814,29.5in
103815,
103816,
103817,"230mm, 40mm, 150mm, 62mm, 66mm, 035mm, 038mm, 32mm"
103818,6inch
103819,6inch
103820,
103821,"8 mm, 350 mm"
103822,"9inch, 4inch"
103823,"66mm, 40cm, 15.7in, 45cm, 17.7in, 50cm, 19.7in, 55cm, 21.7in, 60cm, 23.6in, 65cm, 25.6in, 70cm, 27.6in, 75cm, 80cm, 31.5in, 85cm, 33.5in, 22mm, 90cm, 35.4in, 95cm, 37.4in, 39.4in, 105cm, 41.3in, 110cm, 43.3in, 115cm, 45.3in, 120cm, 47.2in, 125cm, 49.2in, 130cm, 51.2in, 422mm"
103824,"66mm, 40cm, 15.7in, 45cm, 17.7in, 50cm, 19.7in, 55cm, 21.7in, 60cm, 23.6in, 65cm, 25.6in, 70cm, 27.6in, 75cm, 80cm, 31.5in, 85cm, 33.5in, 22mm, 90cm, 35.4in, 95cm, 37.4in, 39.4in, 105cm, 41.3in, 110cm, 43.3in, 115cm, 45.3in, 120cm, 47.2in, 125cm, 49.2in, 130cm, 51.2in, 422mm"
103825,"18cm, 18cm"
103826,"18cm, 18cm"
103827,"62.00cm, 24.37in, 13.00cm, 5.11in"
103828,"62.00cm, 24.37in, 13.00cm, 5.11in"
103829,"2.36 inch, 4.33inch"
103830,"2.36 inch, 4.33inch"
103831,"2.36 inch, 4.33inch"
103832,"23.62 in, 34.25 in, 17.91 in, 17.91 in, 7.87 in, 16.3 in, 7.87 in, 34.05 in"
103833,0220 mm
103834,0220 mm
103835,"7.28inch, 1.77inch"
103836,"7.28inch, 1.77inch"
103837,"24cm, 8.9 cm"
103838,
103839,
103840,
103841,"79in, 83in"
103842,"79in, 83in"
103843,"09lbs, 3.09lbs, 3.09lbs"
103844,"13cm, 5.1in, 16.5cm, 6.5in"
103845,"13cm, 5.1in, 16.5cm, 6.5in"
103846,"21.5 inch, 22.5 inch"
103847,
103848,
103849,"350 mm, 440 mm, 240 mm"
103850,"2.75 inch, 1.61 inch, 1.3 inch"
103851,"2.75 inch, 1.61 inch, 1.3 inch"
103852,
103853,
103854,"8.3inch, 5.5inch, 14cm, 21cm"
103855,
103856,"67mm, 87mm, 46mm"
103857,18 cm
103858,18 cm
103859,18 cm
103860,"20.5inch, 15.5inch, 9.5inch"
103861,330lbs
103862,"77in, 196cm"
103863,"77in, 196cm"
103864,44cm
103865,44cm
103866,"21cm, 8.27in, 23cm, 9.06in, 6cm"
103867,"17.3cm, 13.2cm"
103868,"17.3cm, 13.2cm"
103869,"21cm, 8.5inch"
103870,"21cm, 8.5inch"
103871,"12 in, 12 in, 28 in, 16 in"
103872,"12 in, 12 in, 28 in, 16 in"
103873,
103874,9cm
103875,"6.7in, 7cm, 8.34in, 21.2cm, 10.43in, 26.5cm, 4.6cm, 6cm"
103876,"6.7in, 7cm, 8.34in, 21.2cm, 10.43in, 26.5cm, 4.6cm, 6cm"
103877,"15 inch, 28cm, 12cm"
103878,"15 inch, 28cm, 12cm"
103879,"2.44inch, 0.19inch"
103880,"2.44inch, 0.19inch"
103881,"2.3 in, 24in, 24in, 23in, 1.5 in, 24in"
103882,"2.3 in, 24in, 24in, 23in, 1.5 in, 24in"
103883,
103884,
103885,"18 inch, 12 inch"
103886,"18 inch, 12 inch"
103887,
103888,"7.5in, 4.7in, 9.5in, 0.5 inch"
103889,"9 inch, 37 inch, 1inch"
103890,"9 inch, 37 inch, 1inch"
103891,7cm
103892,7cm
103893,"5.59 inch, 4.2 inch, 1.4 inch, 2.8 inch"
103894,"30cm, 50 cm"
103895,
103896,
103897,"3.2in, 10.2in, 5.1in, 2.1in"
103898,"8 cm, 12 cm"
103899,"8 cm, 12 cm"
103900,
103901,9m
103902,9m
103903,"19.8cm, 7.7in"
103904,"19.8cm, 7.7in"
103905,
103906,
103907,
103908,"35cm, 40cm"
103909,"35cm, 40cm"
103910,"125 mm, 165 mm"
103911,
103912,"15in, 38.09cm, 12 in, 30.48 cm"
103913,"15in, 38.09cm, 12 in, 30.48 cm"
103914,"15in, 38.09cm, 12 in, 30.48 cm"
103915,4cm
103916,4cm
103917,94 cm
103918,
103919,"20g, 0.72oz"
103920,30 cm
103921,30 cm
103922,30 cm
103923,"203cm, 277cm, 130cm, 63cm, 9cm, 106cm"
103924,"5.90in, 5.90in, 14in"
103925,"72inch, 64inch, 48inch, 3.9inch"
103926,"3inch, 2.75 inch, 1.25 inch"
103927,2.3m
103928,2.3m
103929,2.3m
103930,"192mm, 192mm"
103931,11cm
103932,11cm
103933,60 inch
103934,60 inch
103935,73cm
103936,73cm
103937,310 mm
103938,"9cm, 5cm"
103939,"79mm, 59mm, 40mm"
103940,"79mm, 59mm, 40mm"
103941,
103942,"4in, 24cm"
103943,
103944,"55cm, 21.7in, 19.7in, 5.9in, 48cm, 9in"
103945,"23cm, 3cm, 1.2in, 12.5cm, 4.9in, 19cm, 7.5in, 12.5cm, 4.9in, 4.5cm, 1.8in"
103946,12cm
103947,12cm
103948,12cm
103949,
103950,"6.0 in, 3.0 in"
103951,"6.0 in, 3.0 in"
103952,"20 cm, 20 cm"
103953,"2.13inch, 0.87inch"
103954,"2.13inch, 0.87inch"
103955,"2.13inch, 0.87inch"
103956,"50mm, 46mm, 9mm, 16mm, 8mm"
103957,12inch
103958,12inch
103959,12inch
103960,"9.2lbs, 4.2kg"
103961,1.85 inch
103962,1.85 inch
103963,265lbs
103964,265lbs
103965,"100mm, 68m"
103966,"100mm, 68m"
103967,"2.2cm, 30cm, 23cm"
103968,"2.2cm, 30cm, 23cm"
103969,"15.5cm, 6.1in, 15.5cm, 6.1in"
103970,"23mm, 20mm, 30cm"
103971,
103972,
103973,
103974,"2.2 in, 8.1 in, 4.7 in"
103975,
103976,
103977,
103978,"3.54in, 9cm, 9.84in, 25cm"
103979,"6 inch, 14.5 inch"
103980,"6 inch, 14.5 inch"
103981,"30cm, 11.81 in"
103982,"340mm, 13.4inch"
103983,"340mm, 13.4inch"
103984,"34 cm, 35 cm, 100 cm, 5 cm, 29 cm, 110 cm, 5 cm, 39 cm"
103985,
103986,2.9in
103987,2.9in
103988,2.9in
103989,
103990,
103991,"55cm, 45cm, 20cm, 26cm, 30cm"
103992,"210mm, 210mm"
103993,"210mm, 210mm"
103994,
103995,
103996,"33cm, 12.9in, 26cm, 13cm, 5.1in, 2cm, 0.78in"
103997,"3.7 inch, 550m"
103998,"3.7 inch, 550m"
103999,"36inch, 12inch, 12inch, 12inch"
104000,75cm
104001,75cm
104002,75cm
104003,"125 mm, 22 mm, 19 mm"
104004,"125 mm, 22 mm, 19 mm"
104005,3.94 inch
104006,3.94 inch
104007,
104008,"5.0 cm, 1.97 inch, 8.05 cm, 3.17 inch, 3.6 cm, 1.42 inch"
104009,
104010,"36in, 90cm"
104011,"36in, 90cm"
104012,"12 cm, 23 cm, 5 cm"
104013,
104014,483mm
104015,"16cm, 6.29in"
104016,"16cm, 6.29in"
104017,"16cm, 6.29in"
104018,"30cm, 45cm"
104019,"30cm, 45cm"
104020,"92cm, 92cm, 92cm, 92m"
104021,"92cm, 92cm, 92cm, 92m"
104022,3.50cm
104023,3.50cm
104024,"80 cm, 40 cm"
104025,"80 cm, 40 cm"
104026,"80 cm, 40 cm"
104027,"52 mm, 38 mm"
104028,"52 mm, 38 mm"
104029,10.5 inch
104030,10.5 inch
104031,10.5 inch
104032,"120in, 305cm, 120inch, 107.5in, 273cm"
104033,"21.5cm, 9.4in, 12cm, 4.7in, 7cm, 2.8in"
104034,"76cm, 108cm"
104035,"34cm, 13.38in"
104036,"34cm, 13.38in"
104037,"19 cm, 190 cm, 70 cm, 905 cm, 70 cm, 70 cm, 190 cm"
104038,"2.48 in, 6.3 cm"
104039,
104040,"23mm, 15mm, 17mm"
104041,"2.96m, 1.6m, 38mm, 2.25m, 1.92m"
104042,"22 cm, 8.7 in"
104043,"22 cm, 8.7 in"
104044,
104045,"9in, 12.5in, 4.5in"
104046,"137cm, 54inch, 274cm"
104047,"137cm, 54inch, 274cm"
104048,"14cm, 5.51in"
104049,"73 cm, 120 cm"
104050,"73 cm, 120 cm"
104051,"3.6lbs, 65lbs"
104052,"12 inch, 12inch, 12mm"
104053,"12 inch, 12inch, 12mm"
104054,6 cm
104055,6 cm
104056,6 cm
104057,"13 cm, 7.5 cm, 18.5 cm"
104058,"7 cm, 9 cm"
104059,"7 cm, 9 cm"
104060,
104061,"5.1 inch, 3 inch, 7.3 inch"
104062,"20cm, 8inch, 30cm, 20cm, 9cm, 8inch"
104063,"38cm, 110cm, 38cm"
104064,50 cm
104065,50 cm
104066,62mm
104067,62mm
104068,62mm
104069,"17cm, 6.69in, 7cm, 2.76in, 4cm"
104070,"17cm, 6.69in, 7cm, 2.76in, 4cm"
104071,"3ft, 3ft"
104072,"3ft, 3ft"
104073,"3ft, 3ft"
104074,"24 inch, 24 inch"
104075,"24 inch, 24 inch"
104076,"24 inch, 24 inch"
104077,"2m, 6.56ft, 0.8 m, 2.6 ft"
104078,"2m, 6.56ft, 0.8 m, 2.6 ft"
104079,
104080,
104081,
104082,"59 inch, 18   ft"
104083,"59 inch, 18   ft"
104084,"7.4cm, 2.9inch"
104085,"7.4cm, 2.9inch"
104086,"13 cm, 7.5 cm, 18.5 cm"
104087,170mm
104088,"6 inch, 7.09 inch"
104089,"17.2cm, 6.8in"
104090,"17.2cm, 6.8in"
104091,"34.29 cm, 34.29 cm"
104092,"34.29 cm, 34.29 cm"
104093,"10mm, 37mm"
104094,"10mm, 37mm"
104095,"10mm, 37mm"
104096,
104097,
104098,
104099,
104100,
104101,
104102,"190 mm, 8 mm, 7752 mm, 180 mm"
104103,"34cm, 24cm, 14cm"
104104,"34cm, 24cm, 14cm"
104105,
104106,"35kg, 77lbs, 14.3kg"
104107,"35kg, 77lbs, 14.3kg"
104108,"3.4 inch, 5.9 inch"
104109,"3.4 inch, 5.9 inch"
104110,"6.7 inch, 3.4cm"
104111,37cm
104112,37cm
104113,"18cm, 7.1in"
104114,"18cm, 7.1in"
104115,"18cm, 7.1in"
104116,
104117,
104118,
104119,
104120,"56cm, 58cm, 13cm"
104121,6.3in
104122,6.3in
104123,
104124,25g
104125,120v
104126,120v
104127,"47.2in, 120cm, 13.7in, 35cm"
104128,
104129,
104130,"16in, 40cm, 70cm"
104131,
104132,
104133,
104134,"3mm, 10.2 inch, 260mm"
104135,
104136,7cm
104137,"6.4 inch, 6 inch, 2 inch"
104138,"6.4 inch, 6 inch, 2 inch"
104139,"3.2in, 8cm, 3.2in, 8cm, 3.2in, 8cm"
104140,"54 in, 137.16 cm, 274.32 cm"
104141,"54 in, 137.16 cm, 274.32 cm"
104142,"54 in, 137.16 cm, 274.32 cm"
104143,"9mm, 9mm, 35mm, 40mm, 40mm, 240mm, 40mm, 60mm, 60 mm, 40 mm"
104144,
104145,"56mm, 2.2inch, 2.75inch"
104146,"56mm, 2.2inch, 2.75inch"
104147,
104148,"11cm, 7cm, 150m"
104149,"11cm, 7cm, 150m"
104150,
104151,
104152,
104153,24cm
104154,24cm
104155,24cm
104156,12cm
104157,12cm
104158,"15.2cm, 3cm"
104159,21cm
104160,21cm
104161,21cm
104162,72 inch
104163,72 inch
104164,72 inch
104165,
104166,
104167,9cm
104168,"14 inch, 19 inch"
104169,"14 inch, 19 inch"
104170,
104171,
104172,
104173,
104174,
104175,"5.1 inch, 3 inch, 7.3 inch"
104176,
104177,"4.92in, 6.2cm, 44in"
104178,"180mm, 7.0in, 1500cm, 47.2in"
104179,
104180,"9cm, 4.3cm"
104181,"9cm, 4.3cm"
104182,4 cm
104183,
104184,
104185,19cm
104186,19cm
104187,229m
104188,"10.3cm, 3cm, 2cm, 10cm, 6cm"
104189,
104190,1.5cm
104191,
104192,
104193,
104194,"135mm, 267mm, 38mm"
104195,"135mm, 267mm, 38mm"
104196,"3.3cm, 4.8cm"
104197,"2 in, 3 in"
104198,"2 in, 3 in"
104199,"2 in, 3 in"
104200,310mm
104201,310mm
104202,"14inch, 36cm, 24inch, 6cm"
104203,
104204,
104205,"1.57in, 3.15 in"
104206,"1.57in, 3.15 in"
104207,
104208,
104209, ml
104210,"28mm, 40mm"
104211,"6.1 in, 15.5 cm, 1.9 in, 5 cm"
104212,"6.1 in, 15.5 cm, 1.9 in, 5 cm"
104213,
104214,
104215,"39inch, 5cm, 1.96inch"
104216,"39inch, 5cm, 1.96inch"
104217,"7.6cm, 30.5cm, 22.9cm"
104218,"7.6cm, 30.5cm, 22.9cm"
104219,
104220,"89cm, 51cm, 19cm, 42cm, 5cm"
104221,"20.0 in, 51.0 cm, 17.8 in, 45.0 cm, 15.7in, 1.2in"
104222,
104223,
104224,
104225,32cm
104226,32cm
104227,
104228,"35.37in, 137cm, 53.84in"
104229,
104230,5 feet
104231,5 feet
104232,39 cm
104233,39 cm
104234,
104235,
104236,"11 in, 2.95in"
104237,"11 in, 2.95in"
104238,"120mm, 75mm"
104239,"120mm, 75mm"
104240,
104241,
104242,"65cm, 35cm, 75cm, 145cm, 13cm, 61cm, 13cm, 55cm, 69cm"
104243,"137cm, 274cm"
104244,
104245,
104246,
104247,"59in, 37cm, 56in, 70cm, 55in"
104248,"45mm, 115mm, 55mm"
104249,"11 inch, 11 inch, 3.6 in, 3.6 in, 3.6 in, 11 inch, 5.5 inch"
104250,
104251,
104252,
104253,
104254,
104255,
104256,
104257,
104258,
104259,"3.2in, 1.8in, 3.2in"
104260,
104261,025cm
104262,025cm
104263,
104264,"73cm, 28.4inch"
104265,"3.85inch, 9.77cm, 3.6inch, 14cm"
